1489	岬
1490	岭
1491	岱
1492	岳
1493	岵
1494	岷
1495	岸
1496	岽
1497	岿
1498	峁
1499	峄
1500	峋
1501	峒
1502	峙
1503	峡
1504	峤
1505	峥
1506	峦
1507	峨
1508	峪
1509	峭
1510	峯
1511	峰
1512	峻
1513	崂
1514	崃
1515	崆
1516	崇
1517	崎
1518	崔
1519	崖
1520	崛
1521	崞
1522	崤
1523	崦
1524	崧
1525	崩
1526	崭
1527	崮
1528	崴
1529	崽
1530	崾
1531	嵇
1532	嵊
1533	嵋
1534	嵌
1535	嵘
1536	嵛
1537	嵝
1538	嵩
1539	嵫
1540	嵬
1541	嵯
1542	嵴
1543	嶂
1544	嶙
1545	嶝
1546	嶷
1547	巅
1548	巍
1549	巛
1550	川
1551	州
1552	巡
1553	巢
1554	工
1555	左
1556	巧
1557	巨
1558	巩
1559	巫
1560	差
1561	巯
1562	己
1563	已
1564	巳
1565	巴
1566	巷
1567	巽
1568	巾
1569	币
1570	市
1571	布
1572	帅
1573	帆
1574	师
1575	希
1576	帏
1577	帐
1578	帑
1579	帔
1580	帕
1581	帖
1582	帘
1583	帙
1584	帚
1585	帛
1586	帜
1587	帝
1588	带
1589	帧
1590	席
1591	帮
1592	帱
1593	帷
1594	常
1595	帻
1596	帼
1597	帽
1598	幂
1599	幄
1600	幅
1601	幌
1602	幔
1603	幕
1604	幛
1605	幞
1606	幡
1607	幢
1608	干
1609	平
1610	年
1611	并
1612	幸
1613	幺
1614	幻
1615	幼
1616	幽
1617	广
1618	庀
1619	庄
1620	庆
1621	庇
1622	床
1623	庋
1624	序
1625	庐
1626	庑
1627	库
1628	应
1629	底
1630	庖
1631	店
1632	庙
1633	庚
1634	府
1635	庞
1636	废
1637	庠
1638	庥
1639	度
1640	座
1641	庭
1642	庳
1643	庵
1644	庶
1645	康
1646	庸
1647	庹
1648	庾
1649	廉
1650	廊
1651	廑
1652	廒
1653	廓
1654	廖
1655	廛
1656	廨
1657	廪
1658	廴
1659	延
1660	廷
1661	建
1662	廾
1663	廿
1664	开
1665	弁
1666	异
1667	弃
1668	弄
1669	弈
1670	弊
1671	弋
1672	式
1673	弑
1674	弓
1675	引
1676	弗
1677	弘
1678	弛
1679	弟
1680	张
1681	弥
1682	弦
1683	弧
1684	弩
1685	弪
1686	弭
1687	弯
1688	弱
1689	弹
1690	强
1691	弼
1692	彀
1693	彐
1694	归
1695	当
1696	录
1697	彖
1698	彗
1699	彘
1700	彝
1701	彡
1702	形
1703	彤
1704	彦
1705	彧
1706	彩
1707	彪
1708	彬
1709	彭
1710	彰
1711	影
1712	彳
1713	彷
1714	役
1715	彻
1716	彼
1717	往
1718	征
1719	徂
1720	径
1721	待
1722	徇
1723	很
1724	徉
1725	徊
1726	律
1727	後
1728	徐
1729	徒
1730	徕
1731	得
1732	徘
1733	徙
1734	徜
1735	御
1736	徧
1737	徨
1738	循
1739	徭
1740	微
1741	徵
1742	德
1743	徼
1744	徽
1745	心
1746	忄
1747	必
1748	忆
1749	忉
1750	忌
1751	忍
1752	忏
1753	忐
1754	忑
1755	忒
1756	忖
1757	志
1758	忘
1759	忙
1760	忝
1761	忠
1762	忡
1763	忤
1764	忧
1765	忪
1766	快
1767	忭
1768	忮
1769	忱
1770	念
1771	忸
1772	忻
1773	忽
1774	忾
1775	忿
1776	怀
1777	态
1778	怂
1779	怃
1780	怄
1781	怅
1782	怆
1783	怊
1784	怍
1785	怎
1786	怏
1787	怒
1788	怔
1789	怕
1790	怖
1791	怙
1792	怛
1793	怜
1794	思
1795	怠
1796	怡
1797	急
1798	怦
1799	性
1800	怨
1801	怩
1802	怪
1803	怫
1804	怯
1805	怵
1806	总
1807	怼
1808	怿
1809	恁
1810	恂
1811	恃
1812	恋
1813	恍
1814	恐
1815	恒
1816	恕
1817	恙
1818	恚
1819	恝
1820	恢
1821	恣
1822	恤
1823	恧
1824	恨
1825	恩
1826	恪
1827	恫
1828	恬
1829	恭
1830	息
1831	恰
1832	恳
1833	恶
1834	恸
1835	恹
1836	恺
1837	恻
1838	恼
1839	恽
1840	恿
1841	悃
1842	悄
1843	悉
1844	悌
1845	悍
1846	悒
1847	悔
1848	悖
1849	悚
1850	悛
1851	悝
1852	悟
1853	悠
1854	患
1855	悦
1856	您
1857	悫
1858	悬
1859	悭
1860	悯
1861	悱
1862	悲
1863	悴
1864	悸
1865	悻
1866	悼
1867	情
1868	惆
1869	惊
1870	惋
1871	惑
1872	惕
1873	惘
1874	惚
1875	惜
1876	惝
1877	惟
1878	惠
1879	惦
1880	惧
1881	惨
1882	惩
1883	惫
1884	惬
1885	惭
1886	惮
1887	惯
1888	惰
1889	想
1890	惴
1891	惶
1892	惹
1893	惺
1894	愀
1895	愁
1896	愆
1897	愈
1898	愉
1899	愍
1900	愎
1901	意
1902	愕
1903	愚
1904	感
1905	愠
1906	愣
1907	愤
1908	愦
1909	愧
1910	愫
1911	愿
1912	慈
1913	慊
1914	慌
1915	慎
1916	慑
1917	慕
1918	慝
1919	慢
1920	慧
1921	慨
1922	慰
1923	慵
1924	慷
1925	憋
1926	憎
1927	憔
1928	憝
1929	憧
1930	憨
1931	憩
1932	憬
1933	憷
1934	憾
1935	懂
1936	懈
1937	懊
1938	懋
1939	懑
1940	懒
1941	懔
1942	懦
1943	懵
1944	懿
1945	戆
1946	戈
1947	戊
1948	戋
1949	戌
1950	戍
1951	戎
1952	戏
1953	成
1954	我
1955	戒
1956	戕
1957	或
1958	戗
1959	战
1960	戚
1961	戛
1962	戟
1963	戡
1964	戢
1965	戤
1966	戥
1967	截
1968	戬
1969	戮
1970	戳
1971	戴
1972	户
1973	戽
1974	戾
1975	房
1976	所
1977	扁
1978	扃
1979	扇
1980	扈
1981	扉
1982	手
1983	扌
1984	才
1985	扎
1986	扑
1987	扒
1988	打
1989	扔
1990	托
1991	扛
1992	扣
1993	扦
1994	执
1995	扩
1996	扪
1997	扫
1998	扬
1999	扭
2000	扮
2001	扯
2002	扰
2003	扳
2004	扶
2005	批
2006	扼
2007	找
2008	承
2009	技
2010	抄
2011	抉
2012	把
2013	抑
2014	抒
2015	抓
2016	投
2017	抖
2018	抗
2019	折
2020	抚
2021	抛
2022	抟
2023	抠
2024	抡
2025	抢
2026	护
2027	报
2028	抨
2029	披
2030	抬
2031	抱
2032	抵
2033	抹
2034	抻
2035	押
2036	抽
2037	抿
2038	拂
2039	拄
2040	担
2041	拆
2042	拇
2043	拈
2044	拉
2045	拊
2046	拌
